Customer ID,Transaction ID,Date,Product ID,Item Cost
5541081141,T00781,2016/00/16,P39328,11.99
5541081141,T38232,2014/02/02,P76615,17.99
5541081141,T45918,2016/09/02,P19498,8.99
5541081141,T34792,2015/07/26,P61235,7.99
5541081141,T08589,2015/05/24,P02291,14.99
5541081141,T32466,2016/00/10,P82222,2.99
5541081141,T16951,2014/00/13,P19498,18.99
5541081141,T46303,2014/08/25,P32565,6.99
5541081141,T04498,2017/04/21,P02291,18.99
5541081141,T19913,2018/03/09,P02291,5.99
5541081141,T26330,2014/06/14,P61235,14.99
5541081141,T08232,2018/07/07,P58225,18.99
5541081141,T06346,2015/02/24,P33162,19.99
5541081141,T00101,2016/08/01,P82222,8.99
5541081141,T11433,2014/10/00,P39328,20.99
5541081141,T00138,2017/10/18,P82222,3.99
5541081141,T00027,2014/02/00,P32565,19.99
5541081141,T30745,2016/07/22,P92449,15.99
5541081141,T20502,2014/09/08,P76615,4.99
5541081141,T24098,2016/05/10,P76615,12.99
5541081141,T06746,2015/10/02,P92449,13.99
5541081141,T36129,2015/06/05,P58225,14.99
5541081141,T46345,2015/05/03,P92449,5.99
5541081141,T35873,2016/03/05,P02291,12.99
5541081141,T41837,2015/11/12,P58225,12.99
5541081141,T11740,2015/06/12,P19498,12.99
5541081141,T35840,2013/00/17,P92449,6.99
5541081141,T13818,2015/06/26,P82222,6.99
5541081141,T15582,2014/06/19,P02291,14.99
5541081141,T39009,2018/07/18,P33162,1.99
5541081141,T17512,2017/02/23,P76615,6.99
5541081141,T45214,2017/07/05,P02291,11.99
5541081141,T46078,2018/03/16,P19498,1.99
5541081141,T30075,2018/09/06,P61235,5.99
5541081141,T00410,2015/05/24,P76615,10.99
5541081141,T20900,2013/09/16,P82222,11.99
5541081141,T04144,2013/00/12,P92449,8.99
5541081141,T41873,2017/04/06,P82222,9.99
5541081141,T46420,2014/01/12,P92449,4.99
5541081141,T19723,2018/09/20,P33162,10.99
5541081141,T19497,2016/03/13,P58225,10.99
5541081141,T23613,2014/11/26,P61235,14.99
5541081141,T25146,2017/09/00,P02291,4.99
5541081141,T14992,2016/08/26,P58225,5.99
5541081141,T13398,2017/10/08,P92449,0.99
5541081141,T17741,2015/01/13,P58225,15.99
5541081141,T01185,2015/00/21,P92449,20.99
5541081141,T33421,2016/03/26,P92449,11.99
5541081141,T13314,2016/06/22,P02291,19.99
5541081141,T42980,2014/11/05,P61235,1.99
5541081141,T36674,2016/08/00,P58225,4.99
5541081141,T16806,2013/09/07,P33162,17.99
5541081141,T32026,2013/02/27,P02291,17.99
5541081141,T45377,2013/06/07,P33162,19.99
5541081141,T38033,2017/03/13,P76615,3.99
5541081141,T25131,2018/06/04,P32565,18.99
5541081141,T14495,2014/00/27,P39328,12.99
5541081141,T08709,2013/03/01,P19498,9.99
5541081141,T45410,2016/06/02,P33162,9.99
5541081141,T41851,2014/10/08,P58225,11.99
5541081141,T05390,2016/00/14,P82222,2.99
5541081141,T49074,2013/00/15,P39328,12.99
5541081141,T42098,2014/02/15,P32565,5.99
5541081141,T47723,2018/04/21,P39328,20.99
5541081141,T00297,2018/02/15,P32565,17.99
5541081141,T10082,2016/02/27,P76615,16.99
5993816857,T09557,2018/10/04,P76615,6.99
5993816857,T14019,2014/08/10,P61235,3.99
5993816857,T20196,2015/10/24,P82222,8.99
5993816857,T33422,2017/03/07,P76615,4.99
5993816857,T41534,2015/07/08,P32565,18.99
5993816857,T18214,2014/03/10,P39328,9.99
5993816857,T27155,2018/02/11,P33162,4.99
5993816857,T16378,2016/02/26,P76615,6.99
5993816857,T45053,2017/04/16,P32565,7.99
5993816857,T28040,2017/01/25,P39328,10.99
5993816857,T08750,2014/00/05,P76615,5.99
5993816857,T32277,2015/09/27,P19498,3.99
5993816857,T49388,2015/10/09,P76615,0.99
5993816857,T30596,2015/09/16,P33162,7.99
5993816857,T28352,2016/10/13,P19498,10.99
5993816857,T03964,2017/11/16,P02291,13.99
5993816857,T49810,2016/02/05,P58225,18.99
5993816857,T36528,2015/08/26,P33162,19.99
5993816857,T35105,2018/04/20,P19498,3.99
5993816857,T08357,2018/00/10,P58225,20.99
5993816857,T39196,2016/05/18,P82222,8.99
5993816857,T20154,2014/06/13,P33162,19.99
5993816857,T08935,2015/07/23,P02291,15.99
5993816857,T25805,2013/02/25,P32565,12.99
5993816857,T21847,2016/03/17,P58225,6.99
5993816857,T34964,2015/03/10,P19498,10.99
5993816857,T09843,2016/04/00,P58225,4.99
5993816857,T15970,2016/09/02,P32565,13.99
5993816857,T12562,2014/04/02,P19498,6.99
5993816857,T25396,2013/02/03,P82222,4.99
5993816857,T26389,2014/02/20,P33162,4.99
5993816857,T08704,2015/01/12,P19498,6.99
5993816857,T00072,2013/05/00,P61235,1.99
5993816857,T29477,2016/01/22,P61235,11.99
5993816857,T36989,2016/07/06,P92449,14.99
5993816857,T09108,2015/04/27,P92449,19.99
5993816857,T19803,2016/09/11,P39328,12.99
5993816857,T29566,2017/08/17,P19498,19.99
5993816857,T23853,2015/06/07,P39328,11.99
5993816857,T24482,2014/02/02,P33162,2.99
5993816857,T45460,2018/09/16,P02291,6.99
5993816857,T07558,2014/07/11,P19498,7.99
5993816857,T31777,2014/11/04,P58225,14.99
5993816857,T40399,2017/00/22,P39328,12.99
5993816857,T29329,2014/00/18,P19498,3.99
5993816857,T41376,2015/05/25,P76615,20.99
5993816857,T49215,2017/11/02,P33162,10.99
5993816857,T45439,2014/01/01,P76615,13.99
5993816857,T06026,2015/08/22,P61235,3.99
5993816857,T09062,2013/06/07,P19498,17.99
5993816857,T25416,2013/11/22,P61235,3.99
5993816857,T28170,2017/11/22,P61235,0.99
5993816857,T00831,2015/04/08,P39328,1.99
5993816857,T13858,2018/11/09,P61235,9.99
5993816857,T18043,2017/07/13,P76615,19.99
5993816857,T09630,2014/07/19,P92449,1.99
5993816857,T37979,2015/10/02,P33162,7.99
5993816857,T28887,2017/01/00,P58225,17.99
5993816857,T45567,2014/04/07,P02291,12.99
5993816857,T04090,2013/00/17,P32565,19.99
5993816857,T05805,2014/03/20,P33162,17.99
5993816857,T10285,2018/11/11,P33162,20.99
5993816857,T14255,2014/01/18,P02291,18.99
5993816857,T18415,2017/02/00,P33162,20.99
5993816857,T34097,2013/01/04,P92449,18.99
5993816857,T31977,2014/07/15,P61235,9.99
5993816857,T05342,2017/02/03,P19498,11.99
5993816857,T02980,2018/10/18,P19498,9.99
5993816857,T49555,2014/06/18,P32565,1.99
5993816857,T08489,2015/05/11,P61235,2.99
5993816857,T06334,2017/09/03,P92449,17.99
5993816857,T26749,2015/07/09,P76615,19.99
5993816857,T46366,2015/05/12,P58225,2.99
5993816857,T07854,2017/07/09,P92449,3.99
5993816857,T29476,2016/07/09,P61235,6.99
5993816857,T38486,2013/11/24,P39328,9.99
5993816857,T27770,2015/02/02,P61235,11.99
5993816857,T24708,2015/03/09,P58225,18.99
5993816857,T16027,2015/09/06,P61235,16.99
5993816857,T28064,2015/05/02,P92449,4.99
5993816857,T30301,2014/04/19,P61235,17.99
5993816857,T22990,2017/00/25,P02291,7.99
5993816857,T45430,2016/11/20,P19498,6.99
5993816857,T29528,2016/07/07,P76615,18.99
5993816857,T12762,2016/06/12,P58225,3.99
5993816857,T32373,2013/09/26,P33162,10.99
5993816857,T21636,2018/01/19,P33162,10.99
5993816857,T30657,2014/09/01,P92449,12.99
5993816857,T01145,2014/02/07,P82222,11.99
5993816857,T36472,2016/09/27,P19498,13.99
5993816857,T03045,2017/03/26,P58225,12.99
5993816857,T11306,2017/09/21,P76615,8.99
5993816857,T37938,2018/09/11,P19498,18.99
5993816857,T42687,2014/00/08,P82222,5.99
5993816857,T08131,2014/02/21,P02291,8.99
5993816857,T07691,2017/00/19,P82222,15.99
5993816857,T42610,2015/09/23,P58225,2.99
5993816857,T21862,2014/09/15,P02291,0.99
5993816857,T38936,2013/10/18,P19498,14.99
5993816857,T08072,2013/07/17,P19498,20.99
5993816857,T26689,2016/09/09,P32565,16.99
5993816857,T01533,2013/01/02,P39328,11.99
5993816857,T48661,2017/11/01,P58225,13.99
5993816857,T37676,2015/03/10,P82222,6.99
5993816857,T02074,2018/08/20,P19498,2.99
5993816857,T44365,2018/06/05,P39328,8.99
5993816857,T05685,2016/02/12,P58225,4.99
5993816857,T35482,2015/02/17,P33162,9.99
5993816857,T32434,2017/07/07,P33162,2.99
5993816857,T23561,2018/07/03,P92449,3.99
5993816857,T15913,2017/11/25,P92449,19.99
5993816857,T31859,2014/02/20,P39328,2.99
5993816857,T32971,2013/10/15,P39328,5.99
5993816857,T23220,2015/08/24,P02291,17.99
5993816857,T09370,2017/06/03,P33162,16.99
5993816857,T19828,2018/00/26,P92449,15.99
5993816857,T16797,2016/06/09,P39328,12.99
5993816857,T02932,2018/02/09,P58225,9.99
5993816857,T23310,2016/00/22,P02291,17.99
5993816857,T28736,2017/00/06,P33162,6.99
5993816857,T20256,2015/05/01,P39328,7.99
5993816857,T37623,2015/03/21,P76615,4.99
5993816857,T29514,2016/00/11,P82222,18.99
5993816857,T40277,2016/08/14,P82222,15.99
5993816857,T00157,2013/04/12,P76615,8.99
5993816857,T13969,2016/02/17,P32565,16.99
5993816857,T33087,2015/09/16,P19498,7.99
5993816857,T05141,2016/01/25,P32565,19.99
5993816857,T11853,2017/11/18,P32565,10.99
5993816857,T31945,2017/10/13,P19498,2.99
5993816857,T26064,2014/05/08,P92449,3.99
5993816857,T14923,2017/03/03,P61235,12.99
5993816857,T30332,2014/01/20,P33162,0.99
5993816857,T43494,2016/07/04,P76615,2.99
5993816857,T05715,2013/06/10,P58225,11.99
6549151004,T10691,2017/05/09,P92449,0.99
6549151004,T00535,2018/07/12,P33162,13.99
6549151004,T28516,2014/01/18,P32565,8.99
6549151004,T28466,2016/04/13,P02291,19.99
6549151004,T05178,2014/00/16,P32565,9.99
6549151004,T28992,2016/04/09,P33162,1.99
6549151004,T43053,2014/01/07,P39328,20.99
6549151004,T30924,2015/06/22,P58225,11.99
6549151004,T30680,2016/08/12,P92449,14.99
6549151004,T29267,2014/06/22,P19498,2.99
6549151004,T16092,2013/07/25,P19498,11.99
6549151004,T05288,2015/05/00,P61235,11.99
6549151004,T34184,2016/11/12,P32565,9.99
6549151004,T10420,2016/05/21,P33162,19.99
6549151004,T11626,2014/04/19,P58225,7.99
6549151004,T24382,2017/10/25,P76615,18.99
6549151004,T28120,2015/03/24,P19498,11.99
6549151004,T02399,2015/01/21,P82222,12.99
6549151004,T47386,2014/04/05,P39328,11.99
6549151004,T05611,2014/10/17,P33162,14.99
6549151004,T21591,2017/01/10,P39328,0.99
6549151004,T48934,2016/11/00,P02291,14.99
6549151004,T47806,2015/03/10,P02291,15.99
6549151004,T20812,2017/00/27,P58225,19.99
6549151004,T22527,2013/04/24,P19498,17.99
6549151004,T44469,2013/07/10,P19498,12.99
6549151004,T35882,2013/10/15,P58225,7.99
6549151004,T36230,2018/04/05,P33162,1.99
6549151004,T07208,2016/07/20,P39328,9.99
6549151004,T06552,2013/04/18,P82222,5.99
6549151004,T14279,2018/06/07,P76615,6.99
6549151004,T22486,2017/03/18,P39328,18.99
6549151004,T01934,2016/02/05,P33162,10.99
6549151004,T07052,2013/11/06,P39328,20.99
6549151004,T03346,2016/02/10,P58225,5.99
6549151004,T22728,2018/06/11,P82222,8.99
6549151004,T35056,2016/08/06,P39328,8.99
6549151004,T09838,2017/10/24,P32565,10.99
6549151004,T22136,2017/09/05,P02291,14.99
6549151004,T24632,2015/08/12,P76615,16.99
6549151004,T01209,2015/02/07,P58225,10.99
6549151004,T46316,2017/03/09,P32565,7.99
6549151004,T14905,2016/04/14,P61235,3.99
6549151004,T23502,2015/01/12,P02291,13.99
6549151004,T07676,2016/08/25,P02291,19.99
6549151004,T17590,2017/04/04,P02291,19.99
6549151004,T33908,2017/04/11,P76615,1.99
6549151004,T06454,2016/06/19,P58225,18.99
6549151004,T31487,2017/09/16,P32565,14.99
6549151004,T07791,2017/04/13,P92449,14.99
6549151004,T31578,2013/03/07,P39328,16.99
6549151004,T42955,2017/01/11,P76615,5.99
6549151004,T29091,2014/10/10,P33162,17.99
6549151004,T01020,2017/09/04,P02291,5.99
6549151004,T02046,2017/05/16,P19498,7.99
6549151004,T16438,2014/02/16,P82222,4.99
6549151004,T12980,2017/01/01,P32565,1.99
6549151004,T47484,2018/10/01,P02291,9.99
6549151004,T23135,2016/03/06,P58225,20.99
6549151004,T18308,2013/00/08,P92449,7.99
6549151004,T00183,2017/03/21,P92449,12.99
6549151004,T21714,2013/03/13,P58225,14.99
6549151004,T29181,2015/08/00,P39328,19.99
6549151004,T39015,2014/10/20,P32565,15.99
6549151004,T24204,2013/08/21,P76615,11.99
6549151004,T08861,2016/08/15,P32565,3.99
6549151004,T25127,2015/11/19,P33162,2.99
6549151004,T29746,2016/11/10,P39328,5.99
6549151004,T35977,2015/02/26,P39328,18.99
6549151004,T38046,2017/04/26,P32565,19.99
6549151004,T21331,2017/05/27,P02291,2.99
6549151004,T05707,2015/08/12,P61235,10.99
6549151004,T14846,2014/00/22,P02291,5.99
6549151004,T10584,2017/07/10,P19498,7.99
6549151004,T01465,2014/06/20,P33162,14.99
6918182622,T37449,2014/10/02,P92449,1.99
6918182622,T38515,2017/08/05,P32565,5.99
6918182622,T12522,2015/06/10,P82222,7.99
6918182622,T31106,2016/01/18,P02291,14.99
6918182622,T26185,2016/08/16,P39328,14.99
6918182622,T20853,2018/08/08,P61235,5.99
6918182622,T21807,2016/09/26,P39328,7.99
6918182622,T14465,2017/02/06,P76615,16.99
6918182622,T48848,2015/02/02,P02291,6.99
6918182622,T16614,2016/02/10,P76615,15.99
6918182622,T46763,2014/09/13,P39328,6.99
6918182622,T29321,2015/07/19,P02291,19.99
6918182622,T34858,2015/03/13,P58225,19.99
6918182622,T11818,2015/09/07,P02291,2.99
6918182622,T05103,2017/06/07,P92449,17.99
6918182622,T43844,2014/04/00,P33162,8.99
6918182622,T29250,2016/00/07,P39328,18.99
6918182622,T32799,2013/02/12,P61235,5.99
6918182622,T19510,2018/10/22,P33162,10.99
6918182622,T21690,2014/11/20,P92449,2.99
6918182622,T18574,2017/06/00,P82222,12.99
6918182622,T07750,2014/08/24,P32565,10.99
6918182622,T29160,2017/10/13,P32565,9.99
6918182622,T35469,2018/10/18,P76615,6.99
6918182622,T12840,2014/04/24,P32565,13.99
6918182622,T31156,2015/10/15,P02291,7.99
6918182622,T45709,2015/00/20,P76615,1.99
6918182622,T22771,2014/01/20,P76615,16.99
6918182622,T36493,2016/09/25,P58225,2.99
6918182622,T04172,2017/09/13,P58225,9.99
6918182622,T12199,2017/01/23,P92449,12.99
6918182622,T34841,2016/11/12,P61235,9.99
6918182622,T38004,2016/04/05,P19498,10.99
6918182622,T23312,2016/07/22,P33162,7.99
6918182622,T44185,2015/05/12,P76615,2.99
6918182622,T13726,2017/11/25,P02291,12.99
6918182622,T24505,2018/03/19,P19498,3.99
6918182622,T05301,2015/04/08,P33162,8.99
6918182622,T30486,2015/11/03,P33162,15.99
6918182622,T30283,2016/04/13,P19498,4.99
6918182622,T19012,2015/00/08,P82222,16.99
6918182622,T31428,2017/08/11,P02291,8.99
6918182622,T26938,2016/08/09,P58225,3.99
6918182622,T26433,2014/11/07,P02291,16.99
6918182622,T02513,2015/04/12,P02291,0.99
6918182622,T41204,2016/04/18,P39328,10.99
6918182622,T20016,2017/04/15,P58225,12.99
6918182622,T15680,2015/07/12,P39328,13.99
6918182622,T01502,2015/07/16,P58225,2.99
6918182622,T48923,2014/07/09,P19498,14.99
6918182622,T18542,2016/05/25,P02291,7.99
6918182622,T28288,2017/07/13,P39328,7.99
6918182622,T04428,2014/05/19,P61235,10.99
6918182622,T11425,2017/05/14,P58225,15.99
6918182622,T25761,2016/04/12,P02291,2.99
6918182622,T46024,2014/03/13,P92449,9.99
6918182622,T06694,2016/01/04,P33162,9.99
6918182622,T27435,2017/06/14,P61235,18.99
6918182622,T28317,2014/02/16,P32565,13.99
6918182622,T40990,2017/07/00,P82222,11.99
6918182622,T34541,2014/01/23,P32565,15.99
6918182622,T30657,2015/00/06,P58225,13.99
6918182622,T45569,2013/02/25,P61235,13.99
6918182622,T35750,2014/05/12,P82222,1.99
6918182622,T06519,2018/05/24,P33162,17.99
6918182622,T06158,2017/00/20,P76615,2.99
6918182622,T16919,2018/01/11,P32565,13.99
6918182622,T47325,2018/09/14,P92449,5.99
6918182622,T23185,2017/03/02,P39328,2.99
6918182622,T40188,2017/09/22,P58225,19.99
6918182622,T19417,2017/03/22,P19498,13.99
6918182622,T00158,2014/04/27,P33162,0.99
6918182622,T35485,2014/02/14,P76615,6.99
6918182622,T45950,2014/06/16,P76615,19.99
6918182622,T16106,2018/11/03,P61235,3.99
6918182622,T46324,2018/07/16,P33162,7.99
6918182622,T00415,2013/02/11,P82222,1.99
6918182622,T13044,2017/10/22,P76615,1.99
6918182622,T27155,2014/01/10,P61235,7.99
6918182622,T41718,2015/01/24,P92449,1.99
6918182622,T10345,2017/07/00,P02291,10.99
6918182622,T20236,2015/06/06,P02291,18.99
6918182622,T30620,2017/07/01,P39328,16.99
6918182622,T39037,2016/05/22,P02291,11.99
6918182622,T13931,2015/05/01,P61235,3.99
6918182622,T26804,2017/09/17,P61235,6.99
6918182622,T04727,2016/05/16,P33162,16.99
6918182622,T10248,2015/04/00,P33162,11.99
6918182622,T19015,2018/09/05,P58225,8.99
6918182622,T15276,2015/03/07,P33162,9.99
7371386587,T22242,2016/11/19,P58225,7.99
7371386587,T11086,2015/09/01,P19498,6.99
7371386587,T44387,2014/04/02,P58225,8.99
7371386587,T38623,2014/07/17,P02291,2.99
7371386587,T10389,2017/11/24,P58225,5.99
7371386587,T35055,2016/05/09,P61235,11.99
7371386587,T28532,2013/01/00,P39328,14.99
7371386587,T28515,2016/00/03,P33162,13.99
7371386587,T05573,2014/06/08,P82222,16.99
7371386587,T41854,2016/08/14,P76615,7.99
7371386587,T32644,2018/11/10,P58225,14.99
7371386587,T09922,2015/08/19,P32565,13.99
7371386587,T48898,2017/02/10,P39328,19.99
7371386587,T20753,2013/11/09,P58225,19.99
7371386587,T16261,2016/07/26,P33162,14.99
7371386587,T01311,2018/02/27,P39328,5.99
7371386587,T07009,2016/09/08,P61235,14.99
7371386587,T11292,2016/05/07,P61235,16.99
7371386587,T33242,2015/03/02,P32565,18.99
7371386587,T20442,2014/09/25,P19498,19.99
7371386587,T04725,2015/06/01,P61235,15.99
7371386587,T25125,2016/10/13,P61235,5.99
7371386587,T08679,2018/07/22,P61235,10.99
7371386587,T33040,2017/10/13,P33162,12.99
7371386587,T45610,2014/01/24,P32565,9.99
7371386587,T01067,2017/02/27,P76615,19.99
7371386587,T03465,2018/02/12,P76615,19.99
7371386587,T22226,2014/05/22,P58225,12.99
7371386587,T40419,2017/07/05,P32565,10.99
7371386587,T36556,2014/11/05,P82222,15.99
7371386587,T45460,2017/08/23,P32565,9.99
7371386587,T19127,2016/11/18,P58225,1.99
7371386587,T38836,2015/03/06,P32565,13.99
7371386587,T17742,2018/03/20,P02291,3.99
7371386587,T44844,2017/06/00,P58225,12.99
7371386587,T47296,2017/09/18,P32565,1.99
7371386587,T46964,2016/02/24,P02291,17.99
7371386587,T14809,2015/08/01,P82222,17.99
7371386587,T37416,2016/04/00,P76615,12.99
7371386587,T21329,2018/11/16,P61235,8.99
7371386587,T41810,2014/00/00,P61235,13.99
7371386587,T00830,2015/10/18,P19498,4.99
7371386587,T20066,2014/01/26,P32565,6.99
7371386587,T23963,2017/06/19,P33162,13.99
7371386587,T02029,2016/08/14,P39328,3.99
9414192541,T44452,2015/02/09,P92449,2.99
9414192541,T48535,2014/06/22,P58225,16.99
9414192541,T19876,2014/11/11,P02291,19.99
9414192541,T07206,2016/02/15,P32565,5.99
9414192541,T16496,2017/00/01,P39328,18.99
9414192541,T05692,2017/00/14,P19498,9.99
9414192541,T06503,2018/03/11,P32565,19.99
9414192541,T28128,2014/00/14,P61235,3.99
9414192541,T03059,2016/07/05,P19498,16.99
9414192541,T40495,2016/07/22,P19498,2.99
9414192541,T27668,2016/05/13,P32565,15.99
9414192541,T21488,2017/08/02,P19498,3.99
9414192541,T08055,2015/09/07,P02291,0.99
9414192541,T09962,2015/11/04,P82222,10.99
9414192541,T11531,2017/05/02,P39328,7.99
9414192541,T21321,2017/07/26,P19498,14.99
9414192541,T33137,2015/00/06,P02291,18.99
9414192541,T38287,2018/10/23,P32565,13.99
9414192541,T18350,2015/01/10,P92449,14.99
9414192541,T48489,2013/08/24,P82222,5.99
9414192541,T26119,2014/03/02,P61235,13.99
9414192541,T36476,2017/04/24,P02291,11.99
9414192541,T46586,2014/05/26,P82222,11.99
9414192541,T20488,2017/06/01,P76615,13.99
9414192541,T12119,2016/00/04,P33162,4.99
9414192541,T33546,2017/09/01,P32565,12.99
9414192541,T31898,2016/01/12,P33162,3.99
9414192541,T16675,2015/10/25,P92449,13.99
9414192541,T47087,2014/11/11,P82222,13.99
9414192541,T18353,2014/02/27,P02291,6.99
9567628724,T39722,2015/03/27,P58225,10.99
9567628724,T36185,2014/06/06,P19498,14.99
9567628724,T29897,2017/05/01,P33162,16.99
9567628724,T30781,2015/09/04,P92449,14.99
9567628724,T30071,2015/06/17,P76615,2.99
9567628724,T28001,2016/02/00,P61235,19.99
9567628724,T05187,2014/07/05,P76615,17.99
9567628724,T25858,2018/00/15,P92449,14.99
9567628724,T18896,2016/05/27,P32565,7.99
9567628724,T39655,2014/00/02,P76615,7.99
9567628724,T32849,2013/00/02,P82222,13.99
9567628724,T12820,2017/10/18,P76615,15.99
9567628724,T29078,2015/07/11,P19498,13.99
9567628724,T23891,2015/10/13,P58225,0.99
9567628724,T48853,2013/02/08,P32565,10.99
9567628724,T45145,2014/00/27,P39328,16.99
9567628724,T18078,2014/02/19,P19498,16.99
9567628724,T26927,2014/00/03,P02291,3.99
9567628724,T18847,2017/03/15,P76615,19.99
9567628724,T18067,2015/11/17,P82222,1.99
9582146098,T45026,2016/04/08,P02291,16.99
9582146098,T30710,2014/03/25,P02291,20.99
9582146098,T39306,2017/02/08,P76615,4.99
9582146098,T17225,2018/04/16,P19498,13.99
9582146098,T38277,2016/06/21,P61235,7.99
9582146098,T26826,2017/01/12,P19498,5.99
9582146098,T45413,2014/06/17,P32565,8.99
9582146098,T31174,2013/04/06,P33162,2.99
9582146098,T33623,2017/05/25,P76615,5.99
9582146098,T45410,2014/07/25,P82222,0.99
9582146098,T25298,2013/04/13,P32565,6.99
9582146098,T41699,2014/08/01,P76615,3.99
9582146098,T38595,2014/05/01,P02291,8.99
9582146098,T46812,2016/03/11,P61235,16.99
9582146098,T39478,2014/05/22,P61235,10.99
9582146098,T30014,2013/02/17,P39328,16.99
9582146098,T40758,2016/10/13,P33162,12.99
9582146098,T20720,2018/01/18,P61235,17.99
9582146098,T20932,2014/10/10,P82222,5.99
9582146098,T01682,2015/10/09,P58225,15.99
9582146098,T36872,2014/09/08,P39328,14.99
9582146098,T48167,2015/02/12,P76615,8.99
9582146098,T11365,2016/02/11,P32565,9.99
9582146098,T28010,2017/03/16,P92449,14.99
9582146098,T33358,2014/06/23,P58225,13.99
9736259791,T03670,2017/02/07,P61235,6.99
9736259791,T00863,2014/05/23,P19498,11.99
9736259791,T09659,2014/10/06,P33162,6.99
9736259791,T17250,2016/11/13,P58225,20.99
9736259791,T14487,2014/07/03,P02291,0.99
9888781416,T49592,2015/09/05,P61235,18.99
9888781416,T18214,2015/07/00,P32565,7.99
9888781416,T32169,2017/08/16,P33162,8.99
9888781416,T41621,2013/09/18,P32565,4.99
9888781416,T27794,2017/09/03,P39328,7.99
9888781416,T08963,2014/03/07,P76615,5.99
9888781416,T19524,2013/06/05,P82222,11.99
9888781416,T06635,2014/01/05,P39328,3.99
9888781416,T17410,2018/10/05,P32565,5.99
9888781416,T38828,2018/04/00,P19498,9.99
